date,close,high,low,open,volume
2024-08-19,18.010000228881836,18.197999954223633,17.079999923706055,17.079999923706055,1680200
2024-08-20,17.670000076293945,18.389999389648438,17.3799991607666,17.920000076293945,1545400
2024-08-21,18.31999969482422,18.389999389648438,17.719999313354492,17.829999923706055,973500
2024-08-22,17.780000686645508,18.540000915527344,17.725000381469727,18.31999969482422,973800
2024-08-23,19.579999923706055,19.6200008392334,18.010000228881836,18.049999237060547,1801400
2024-08-26,19.260000228881836,19.8799991607666,19.150999069213867,19.829999923706055,2049800
2024-08-27,18.760000228881836,19.229999542236328,18.59000015258789,19.079999923706055,1440700
2024-08-28,17.989999771118164,18.989999771118164,17.889999389648438,18.6200008392334,1135900
2024-08-29,18.299999237060547,18.780000686645508,17.989999771118164,18.209999084472656,1310600
2024-08-30,18.3700008392334,18.674999237060547,18.049999237060547,18.5,1179900
2024-09-03,17.34000015258789,18.299999237060547,16.899999618530273,18.079999923706055,1936700
2024-09-04,18.510000228881836,19.049999237060547,17.149999618530273,17.350000381469727,2229100
2024-09-05,19.440000534057617,19.469999313354492,18.479999542236328,18.670000076293945,1718700
2024-09-06,18.350000381469727,19.5,18.139999389648438,19.420000076293945,1393200
2024-09-09,18.8700008392334,19.40999984741211,18.55500030517578,18.600000381469727,1523000
2024-09-10,18.920000076293945,18.985000610351562,17.954999923706055,18.5,1429100
2024-09-11,21.09000015258789,21.15999984741211,19.760000228881836,19.860000610351562,3408700
2024-09-12,21.649999618530273,21.729999542236328,20.5,21.040000915527344,1904000
2024-09-13,21.729999542236328,22.770000457763672,21.530000686645508,22.0,2536100
2024-09-16,21.989999771118164,22.350000381469727,21.149999618530273,21.559999465942383,1234800
2024-09-17,21.950000762939453,22.479999542236328,21.790000915527344,22.209999084472656,1486500
2024-09-18,21.700000762939453,23.0,21.56999969482422,21.610000610351562,1800100
2024-09-19,21.34000015258789,22.68000030517578,21.170000076293945,22.68000030517578,1783800
2024-09-20,21.559999465942383,21.760000228881836,21.104999542236328,21.209999084472656,1522600
2024-09-23,21.8799991607666,21.959999084472656,21.030000686645508,21.549999237060547,902300
2024-09-24,22.360000610351562,22.719999313354492,21.540000915527344,22.0,1284500
2024-09-25,21.6200008392334,22.40999984741211,21.51099967956543,22.280000686645508,1057400
2024-09-26,22.15999984741211,22.690000534057617,21.579999923706055,22.049999237060547,1355700
2024-09-27,22.920000076293945,23.09000015258789,22.209999084472656,22.270000457763672,1663100
2024-09-30,22.709999084472656,23.209999084472656,22.440000534057617,22.920000076293945,1400700
2024-10-01,21.56999969482422,21.950000762939453,20.81999969482422,21.950000762939453,2647800
2024-10-02,21.850000381469727,22.010000228881836,19.809999465942383,21.299999237060547,3024300
2024-10-03,21.56999969482422,21.93000030517578,21.1200008392334,21.549999237060547,1483200
2024-10-04,21.989999771118164,22.809999465942383,21.510000228881836,22.1299991607666,1493300
2024-10-07,21.15999984741211,22.610000610351562,20.860000610351562,21.770000457763672,1405000
2024-10-08,20.68000030517578,21.040000915527344,20.09000015258789,21.040000915527344,1480200
2024-10-09,21.389999389648438,21.639999389648438,20.399999618530273,20.639999389648438,1126100
2024-10-10,20.56999969482422,21.0,20.225000381469727,20.899999618530273,1275100
2024-10-11,21.700000762939453,21.90999984741211,20.1299991607666,20.229999542236328,956300
2024-10-14,21.8700008392334,22.030000686645508,21.219999313354492,21.950000762939453,792000
2024-10-15,21.299999237060547,21.649999618530273,20.780000686645508,21.6299991607666,1179500
2024-10-16,22.40999984741211,22.450000762939453,21.450000762939453,21.93000030517578,1215700
2024-10-17,21.3799991607666,22.479000091552734,21.309999465942383,22.440000534057617,1168800
2024-10-18,21.059999465942383,21.690000534057617,21.010000228881836,21.40999984741211,814100
2024-10-21,20.68000030517578,21.104999542236328,20.420000076293945,21.0,1193700
2024-10-22,19.809999465942383,20.649999618530273,19.770000457763672,20.649999618530273,1626500
2024-10-23,19.799999237060547,19.860000610351562,19.149999618530273,19.34000015258789,1739100
2024-10-24,20.739999771118164,21.450000762939453,20.200000762939453,20.520000457763672,1703800
2024-10-25,20.65999984741211,21.399999618530273,20.610000610351562,21.0,1359600
2024-10-28,20.809999465942383,21.649999618530273,20.780000686645508,21.0,1007400
2024-10-29,20.84000015258789,20.889999389648438,20.0,20.31999969482422,994700
2024-10-30,21.190000534057617,22.110000610351562,20.385000228881836,20.520000457763672,1756200
2024-10-31,21.75,21.979999542236328,20.65999984741211,21.139999389648438,1058800
2024-11-01,21.280000686645508,22.690000534057617,21.270000457763672,21.959999084472656,1475100
2024-11-04,22.149999618530273,22.700000762939453,21.309999465942383,21.3799991607666,1997900
2024-11-05,22.420000076293945,22.450000762939453,20.90999984741211,21.739999771118164,1887400
2024-11-06,19.469999313354492,20.09000015258789,18.200000762939453,18.729999542236328,4929900
2024-11-07,20.139999389648438,20.479999542236328,19.260000228881836,19.59000015258789,2243500
2024-11-08,20.670000076293945,20.709999084472656,19.3799991607666,20.260000228881836,1750800
2024-11-11,21.670000076293945,21.69499969482422,20.200000762939453,20.780000686645508,1209500
2024-11-12,20.450000762939453,21.450000762939453,19.950000762939453,21.200000762939453,1707200
2024-11-13,20.219999313354492,21.34000015258789,20.1200008392334,20.5,1260000
2024-11-14,21.010000228881836,21.06999969482422,19.834999084472656,20.260000228881836,1820300
2024-11-15,19.34000015258789,21.149999618530273,19.280000686645508,21.149999618530273,1684100
2024-11-18,19.639999389648438,19.68000030517578,18.799999237060547,19.270000457763672,2383700
2024-11-19,21.09000015258789,21.350000381469727,19.385000228881836,19.940000534057617,2154600
2024-11-20,21.90999984741211,22.1200008392334,20.809999465942383,21.0,1645400
2024-11-21,21.18000030517578,22.139999389648438,21.15999984741211,21.719999313354492,1573000
2024-11-22,23.020000457763672,23.15999984741211,21.06999969482422,21.25,2777000
2024-11-25,23.5,24.0,22.510000228881836,24.0,3608000
2024-11-26,19.0,21.219999313354492,18.780000686645508,21.0,9581100
2024-11-27,18.3700008392334,19.3799991607666,17.854999542236328,19.274999618530273,6605300
2024-11-29,18.809999465942383,18.985000610351562,17.950000762939453,18.530000686645508,1801900
2024-12-02,18.770000457763672,19.239999771118164,18.6200008392334,18.90999984741211,2422600
2024-12-03,18.329999923706055,18.950000762939453,18.239999771118164,18.889999389648438,1947500
2024-12-04,17.079999923706055,18.5,16.65999984741211,18.290000915527344,5737300
2024-12-05,16.84000015258789,17.375,16.799999237060547,17.1299991607666,2075900
2024-12-06,16.920000076293945,17.600000381469727,16.708999633789062,17.15999984741211,1667100
2024-12-09,18.520000457763672,18.989999771118164,17.1200008392334,17.270000457763672,2948500
2024-12-10,16.420000076293945,17.30699920654297,15.770000457763672,16.190000534057617,11611400
2024-12-11,16.670000076293945,16.75,15.899999618530273,16.2450008392334,14715900
2024-12-12,17.06999969482422,17.600000381469727,16.525999069213867,16.68000030517578,3277200
2024-12-13,17.170000076293945,17.6200008392334,16.729999542236328,16.75,3408300
2024-12-16,16.950000762939453,17.239999771118164,16.610000610351562,17.170000076293945,3544700
2024-12-17,17.040000915527344,17.3700008392334,16.559999465942383,16.790000915527344,1769200
2024-12-18,16.06999969482422,17.709999084472656,15.789999961853027,16.600000381469727,3577300
2024-12-19,15.0,16.530000686645508,14.805000305175781,16.270000457763672,4568700
2024-12-20,15.210000038146973,15.739999771118164,14.720000267028809,14.75,3404000
2024-12-23,15.9399995803833,15.970000267028809,15.029999732971191,15.1899995803833,2004700
2024-12-24,16.1299991607666,16.274999618530273,15.949999809265137,15.949999809265137,782300
2024-12-26,15.800000190734863,16.075000762939453,15.75,15.75,1499200
2024-12-27,16.239999771118164,16.600000381469727,15.850000381469727,16.18000030517578,2096800
2024-12-30,16.420000076293945,16.530000686645508,15.920000076293945,16.0,1650500
2024-12-31,15.880000114440918,16.850000381469727,15.710000038146973,16.579999923706055,2549000
2025-01-02,16.90999984741211,17.270000457763672,16.280000686645508,16.510000228881836,1697200
2025-01-03,17.350000381469727,17.799999237060547,17.0,17.360000610351562,2356600
2025-01-06,17.389999389648438,18.579999923706055,17.350000381469727,17.959999084472656,4130700
2025-01-07,17.65999984741211,18.3700008392334,17.40999984741211,17.75,3162300
2025-01-08,17.09000015258789,17.600000381469727,16.780000686645508,17.209999084472656,1812100
2025-01-10,16.09000015258789,17.0,15.989999771118164,16.639999389648438,1949100
2025-01-13,16.559999465942383,16.809999465942383,15.609999656677246,15.949999809265137,5130900
2025-01-14,16.149999618530273,17.190000534057617,15.920000076293945,16.8799991607666,2114700
2025-01-15,15.710000038146973,16.780000686645508,14.109999656677246,16.5,5609200
2025-01-16,15.579999923706055,15.789999961853027,15.329999923706055,15.729999542236328,2513800
2025-01-17,14.4399995803833,14.800000190734863,13.970000267028809,14.25,7467800
2025-01-21,14.40999984741211,14.739999771118164,14.0,14.489999771118164,3153900
2025-01-22,13.329999923706055,14.100000381469727,13.3100004196167,13.9399995803833,4851900
2025-01-23,13.75,13.989999771118164,12.90999984741211,13.4399995803833,4599400
2025-01-24,14.1899995803833,14.239999771118164,13.489999771118164,13.75,3061300
2025-01-27,13.6899995803833,14.180000305175781,13.369999885559082,14.020000457763672,2215000
2025-01-28,12.649999618530273,13.979999542236328,12.430000305175781,13.9399995803833,3583500
2025-01-29,13.25,13.279999732971191,12.579999923706055,12.805000305175781,2615400
2025-01-30,13.819999694824219,14.930000305175781,13.654999732971191,14.0600004196167,6167400
2025-01-31,13.010000228881836,14.289999961853027,12.859999656677246,14.289999961853027,4027300
2025-02-03,12.479999542236328,13.130000114440918,12.460000038146973,12.619999885559082,2688900
2025-02-04,12.369999885559082,12.824999809265137,12.015000343322754,12.449999809265137,2449300
2025-02-05,11.9399995803833,12.84000015258789,11.890000343322754,12.569999694824219,2799600
2025-02-06,12.600000381469727,12.755000114440918,11.930000305175781,11.970000267028809,3402600
2025-02-07,12.529999732971191,12.779999732971191,12.062000274658203,12.600000381469727,2694800
2025-02-10,13.069999694824219,13.369999885559082,12.720000267028809,12.960000038146973,9204900
2025-02-11,7.0,7.75,6.559999942779541,7.699999809265137,53193300
2025-02-12,6.53000020980835,7.230000019073486,6.349999904632568,6.704999923706055,17578400
2025-02-13,6.179999828338623,6.769999980926514,6.050000190734863,6.519999980926514,16384600
2025-02-14,6.429999828338623,6.864999771118164,6.315000057220459,6.440000057220459,10995200
2025-02-18,7.03000020980835,7.230000019073486,6.755000114440918,6.78000020980835,10118500
2025-02-19,6.849999904632568,7.269999980926514,6.829999923706055,7.114999771118164,5328100
2025-02-20,7.360000133514404,7.46999979019165,6.78000020980835,6.920000076293945,8613100
2025-02-21,6.940000057220459,7.78000020980835,6.855000019073486,7.59499979019165,7633900
2025-02-24,6.590000152587891,7.025000095367432,6.590000152587891,7.025000095367432,4977200
2025-02-25,6.190000057220459,6.630000114440918,6.179999828338623,6.550000190734863,5505900
2025-02-26,6.150000095367432,6.53000020980835,6.130000114440918,6.300000190734863,4200000
2025-02-27,5.880000114440918,6.28000020980835,5.840000152587891,6.190000057220459,4976500
2025-02-28,5.71999979019165,5.820000171661377,5.550000190734863,5.820000171661377,6443800
2025-03-03,5.190000057220459,5.820000171661377,5.150000095367432,5.764999866485596,8103800
2025-03-04,5.210000038146973,5.360000133514404,4.784999847412109,5.010000228881836,8402600
2025-03-05,5.449999809265137,5.579999923706055,5.170000076293945,5.420000076293945,4947300
2025-03-06,5.28000020980835,5.449999809265137,5.139999866485596,5.369999885559082,4595400
2025-03-07,5.599999904632568,5.880000114440918,5.324999809265137,5.349999904632568,6636000
2025-03-10,5.369999885559082,5.639999866485596,5.340000152587891,5.5,4203600
2025-03-11,5.380000114440918,5.619999885559082,5.130000114440918,5.369999885559082,3587200
2025-03-12,5.28000020980835,5.510000228881836,5.202000141143799,5.460000038146973,3687300
2025-03-13,5.21999979019165,5.349999904632568,4.96999979019165,5.300000190734863,4303500
2025-03-14,5.130000114440918,5.340000152587891,5.119999885559082,5.340000152587891,3463300
2025-03-17,5.409999847412109,5.510000228881836,5.150000095367432,5.179999828338623,5453600
2025-03-18,5.510000228881836,5.639999866485596,5.215000152587891,5.46999979019165,4471200
2025-03-19,5.659999847412109,5.769999980926514,5.46999979019165,5.510000228881836,5098400
2025-03-20,5.429999828338623,5.659999847412109,5.400000095367432,5.53000020980835,3198800
2025-03-21,5.380000114440918,5.480000019073486,5.239999771118164,5.300000190734863,2950800
2025-03-24,5.300000190734863,5.739999771118164,5.289999961853027,5.550000190734863,3344400
2025-03-25,5.420000076293945,5.494999885559082,5.230000019073486,5.315000057220459,3877300
2025-03-26,5.289999961853027,5.5960001945495605,5.199999809265137,5.380000114440918,3684100
2025-03-27,5.03000020980835,5.289999961853027,4.994999885559082,5.21999979019165,4037700
2025-03-28,4.980000019073486,5.179999828338623,4.954999923706055,5.0,3533600
2025-03-31,4.849999904632568,4.900000095367432,4.630000114440918,4.835000038146973,3932200
2025-04-01,4.800000190734863,4.840000152587891,4.630000114440918,4.840000152587891,3916300
2025-04-02,4.860000133514404,4.889999866485596,4.605000019073486,4.690000057220459,3839800
2025-04-03,4.320000171661377,4.630000114440918,4.059999942779541,4.570000171661377,7367500
2025-04-04,4.309999942779541,4.309999942779541,3.630000114440918,4.050000190734863,8219800
2025-04-07,4.289999961853027,4.590000152587891,3.869999885559082,4.019999980926514,7151200
2025-04-08,3.9000000953674316,4.510000228881836,3.799999952316284,4.349999904632568,5322100
2025-04-09,4.420000076293945,4.46999979019165,3.809999942779541,3.8499999046325684,6800200
2025-04-10,3.859999895095825,4.300000190734863,3.75,4.295000076293945,5036900
2025-04-11,4.159999847412109,4.159999847412109,3.799999952316284,3.880000114440918,4027700
2025-04-14,4.059999942779541,4.269999980926514,3.940000057220459,4.260000228881836,4208400
2025-04-15,3.674999952316284,4.005000114440918,3.6530001163482666,3.940000057220459,4982100
2025-04-16,3.640000104904175,3.755000114440918,3.5399999618530273,3.569999933242798,4496900
2025-04-17,3.690000057220459,3.700000047683716,3.490000009536743,3.640000104904175,3724700
2025-04-21,3.609999895095825,3.6549999713897705,3.4600000381469727,3.640000104904175,3747200
2025-04-22,3.7100000381469727,3.799999952316284,3.634999990463257,3.6500000953674316,3386200
2025-04-23,3.6700000762939453,3.9600000381469727,3.559999942779541,3.8399999141693115,4971200
2025-04-24,3.9100000858306885,3.9100000858306885,3.6549999713897705,3.6700000762939453,3741900
2025-04-25,4.179999828338623,4.244999885559082,3.759999990463257,3.8299999237060547,4470400
2025-04-28,4.099999904632568,4.150000095367432,3.940000057220459,4.019999980926514,4317100
2025-04-29,4.119999885559082,4.210000038146973,4.079999923706055,4.159999847412109,3104200
2025-04-30,4.090000152587891,4.199999809265137,3.819999933242798,3.9149999618530273,4387800
2025-05-01,4.28000020980835,4.446000099182129,4.144999980926514,4.159999847412109,3630600
2025-05-02,4.340000152587891,4.5289998054504395,4.300000190734863,4.360000133514404,2876800
2025-05-05,4.260000228881836,4.369999885559082,4.224999904632568,4.340000152587891,2228900
2025-05-06,4.190000057220459,4.340000152587891,4.179999828338623,4.25,4004100
2025-05-07,4.510000228881836,4.534999847412109,4.269999980926514,4.289999961853027,8608700
2025-05-08,4.820000171661377,4.900000095367432,3.930000066757202,4.195000171661377,15080800
2025-05-09,4.579999923706055,4.929999828338623,4.498000144958496,4.749000072479248,6446100
2025-05-12,5.690000057220459,6.110000133514404,5.03000020980835,5.050000190734863,14575800
2025-05-13,5.78000020980835,6.525000095367432,5.75,6.034999847412109,9072500
2025-05-14,5.449999809265137,5.800000190734863,5.369999885559082,5.78000020980835,5574900
2025-05-15,5.369999885559082,5.454999923706055,4.900000095367432,5.380000114440918,7052000
2025-05-16,5.40500020980835,5.760000228881836,5.400000095367432,5.610000133514404,5456100
2025-05-19,5.269999980926514,5.304999828338623,5.070000171661377,5.199999809265137,3651900
2025-05-20,5.360000133514404,5.619999885559082,5.255000114440918,5.309999942779541,3505000
2025-05-21,5.010000228881836,5.360000133514404,4.934999942779541,5.260000228881836,3283200
2025-05-22,4.929999828338623,5.005000114440918,4.599999904632568,4.710000038146973,3760800
2025-05-23,4.880000114440918,5.130000114440918,4.710000038146973,4.769999980926514,3315500
2025-05-27,4.829999923706055,5.0,4.715000152587891,4.989999771118164,3906700
2025-05-28,4.78000020980835,4.8460001945495605,4.639999866485596,4.84499979019165,2337000
2025-05-29,4.679999828338623,5.139999866485596,4.659999847412109,4.920000076293945,2629000
2025-05-30,4.699999809265137,4.855000019073486,4.554999828338623,4.639999866485596,2014200
2025-06-02,4.440000057220459,4.715000152587891,4.40500020980835,4.690000057220459,2382400
2025-06-03,4.769999980926514,4.929999828338623,4.4029998779296875,4.429999828338623,2883600
2025-06-04,4.849999904632568,4.869999885559082,4.574999809265137,4.75,3596800
2025-06-05,4.619999885559082,4.889999866485596,4.550000190734863,4.880000114440918,4858300
2025-06-06,4.71999979019165,4.849999904632568,4.639999866485596,4.699999809265137,1787800
2025-06-09,4.760000228881836,4.989999771118164,4.75,4.809999942779541,2321500
2025-06-10,4.96999979019165,5.070000171661377,4.78000020980835,4.860000133514404,2252800
2025-06-11,4.940000057220459,5.099999904632568,4.800000190734863,5.050000190734863,2234100
2025-06-12,4.849999904632568,4.929999828338623,4.760000228881836,4.894999980926514,1785000
2025-06-13,5.010000228881836,5.159999847412109,4.679999828338623,4.710000038146973,4021400
2025-06-16,5.010000228881836,5.28000020980835,4.840000152587891,5.139999866485596,6583300
2025-06-17,5.670000076293945,5.980000019073486,5.320000171661377,5.369999885559082,13128400
2025-06-18,5.570000171661377,5.849999904632568,5.570000171661377,5.650000095367432,5249000
2025-06-20,5.829999923706055,6.229000091552734,5.610000133514404,5.670000076293945,9040500
2025-06-23,5.619999885559082,5.849999904632568,5.420000076293945,5.800000190734863,5245700
2025-06-24,5.900000095367432,5.985000133514404,5.630000114440918,5.744999885559082,3548300
2025-06-25,6.190000057220459,6.289999961853027,5.739999771118164,6.03000020980835,4142500
2025-06-26,6.300000190734863,6.650000095367432,6.139999866485596,6.179999828338623,6866500
2025-06-27,6.139999866485596,6.379000186920166,6.059999942779541,6.349999904632568,5997400
2025-06-30,6.710000038146973,7.050000190734863,6.25,6.329999923706055,8106100
2025-07-01,7.340000152587891,7.380000114440918,6.501999855041504,6.619999885559082,8113700
2025-07-02,7.480000019073486,7.920000076293945,7.099999904632568,7.340000152587891,9530800
2025-07-03,8.40999984741211,8.427000045776367,7.590000152587891,7.695000171661377,6114100
2025-07-07,7.980000019073486,8.369999885559082,7.875,8.274999618530273,6441300
2025-07-08,8.40999984741211,8.6899995803833,7.880000114440918,8.079999923706055,6027600
2025-07-09,8.739999771118164,8.770000457763672,8.25,8.420000076293945,5305000
